yr,ir_supply,jc_supply,value
2013,fin,amb,0.0
1999,fin,amb,0.0
2002,fin,amb,0.0
2017,fin,amb,0.0
2016,fin,amb,0.0
2015,fin,amb,0.0
1998,fin,amb,0.0
2004,fin,amb,0.0
2000,fin,amb,0.0
1997,fin,amb,0.0
2007,fin,amb,0.0
2010,fin,amb,0.0
2003,fin,amb,0.0
2011,fin,amb,0.0
2001,fin,amb,0.0
2008,tsv,amb,0.244
2009,tsv,amb,0.076
2005,tsv,amb,0.197
2006,tsv,amb,0.193
2012,tsv,amb,0.083
2014,tsv,amb,0.094
2013,tsv,amb,0.08700000000000001
1999,tsv,amb,0.14
2002,tsv,amb,0.138
2017,tsv,amb,0.189
2016,tsv,amb,0.165
2015,tsv,amb,0.099
1998,tsv,amb,0.115
2004,tsv,amb,0.095
2000,tsv,amb,0.14400000000000002
1997,tsv,amb,0.11800000000000001
2007,tsv,amb,0.274
2010,tsv,amb,0.216
2003,tsv,amb,0.125
2011,tsv,amb,0.114
2001,tsv,amb,0.128
2008,nrs,amb,0.0
2009,nrs,amb,0.0
2005,nrs,amb,0.115
2006,nrs,amb,0.062
2012,nrs,amb,0.0
2014,nrs,amb,0.0
2013,nrs,amb,0.0
1999,nrs,amb,0.20700000000000002
2002,nrs,amb,0.229
2017,nrs,amb,0.0
2016,nrs,amb,0.0
2015,nrs,amb,0.0
1998,nrs,amb,0.213
2004,nrs,amb,0.164
2000,nrs,amb,0.211
1997,nrs,amb,0.21
2007,nrs,amb,0.0
2010,nrs,amb,0.0
2003,nrs,amb,0.198
2011,nrs,amb,0.0
2001,nrs,amb,0.211
2008,sec,amb,0.0
2009,sec,amb,0.0
2005,sec,amb,0.0
2006,sec,amb,0.0
2012,sec,amb,0.0
2014,sec,amb,0.0
2013,sec,amb,0.0
1999,sec,amb,0.0
2002,sec,amb,0.0
2017,sec,amb,0.0
2016,sec,amb,0.0
2015,sec,amb,0.0
1998,sec,amb,0.0
2004,sec,amb,0.0
2000,sec,amb,0.0
1997,sec,amb,0.0
2007,sec,amb,0.0
2010,sec,amb,0.0
2003,sec,amb,0.0
2011,sec,amb,0.0
2001,sec,amb,0.0
2008,art,amb,0.0
2009,art,amb,0.0
2005,art,amb,0.0
2006,art,amb,0.0
2012,art,amb,0.0
2014,art,amb,0.0
2013,art,amb,0.0
1999,art,amb,0.0
2002,art,amb,0.0
2017,art,amb,0.0
2016,art,amb,0.0
2015,art,amb,0.0
1998,art,amb,0.0
2004,art,amb,0.0
2000,art,amb,0.0
1997,art,amb,0.0
2007,art,amb,0.0
2010,art,amb,0.0
2003,art,amb,0.0
2011,art,amb,0.0
2001,art,amb,0.0
2008,mov,amb,0.0
2009,mov,amb,0.0
2005,mov,amb,0.0
2006,mov,amb,0.0
2012,mov,amb,0.0
2014,mov,amb,0.0
2013,mov,amb,0.0
1999,mov,amb,0.0
2002,mov,amb,0.0
2017,mov,amb,0.0
2016,mov,amb,0.0
2015,mov,amb,0.0
1998,mov,amb,0.0
2004,mov,amb,0.0
2000,mov,amb,0.0
1997,mov,amb,0.0
2007,mov,amb,0.0
2010,mov,amb,0.0
2003,mov,amb,0.0
2011,mov,amb,0.0
2001,mov,amb,0.0
2008,fpd,amb,0.0
2009,fpd,amb,0.0
2005,fpd,amb,0.0
2006,fpd,amb,0.0
2012,fpd,amb,0.0
2014,fpd,amb,0.0
2013,fpd,amb,0.0
1999,fpd,amb,0.0
2002,fpd,amb,0.0
2017,fpd,amb,0.0
2016,fpd,amb,0.0
2015,fpd,amb,0.0
1998,fpd,amb,0.0
2004,fpd,amb,0.0
2000,fpd,amb,0.0
1997,fpd,amb,0.0
2007,fpd,amb,0.0
2010,fpd,amb,0.0
2003,fpd,amb,0.0
2011,fpd,amb,0.0
2001,fpd,amb,0.0
2008,slg,amb,0.0
2009,slg,amb,0.0
2005,slg,amb,0.0
2006,slg,amb,0.0
2012,slg,amb,0.0
2014,slg,amb,0.0
2013,slg,amb,0.0
1999,slg,amb,0.0
2002,slg,amb,0.0
2017,slg,amb,0.0
2016,slg,amb,0.0
2015,slg,amb,0.0
1998,slg,amb,0.0
2004,slg,amb,0.0
2000,slg,amb,0.0
1997,slg,amb,0.0
2007,slg,amb,0.0
2010,slg,amb,0.0
2003,slg,amb,0.0
2011,slg,amb,0.0
2001,slg,amb,0.0
2008,pri,amb,0.0
2009,pri,amb,0.0
2005,pri,amb,0.0
2006,pri,amb,0.0
2012,pri,amb,0.0
2014,pri,amb,0.0
2013,pri,amb,0.0
1999,pri,amb,0.0
2002,pri,amb,0.0
2017,pri,amb,0.0
2016,pri,amb,0.0
2015,pri,amb,0.0
1998,pri,amb,0.0
2004,pri,amb,0.0
2000,pri,amb,0.0
1997,pri,amb,0.0
2007,pri,amb,0.0
2010,pri,amb,0.0
2003,pri,amb,0.0
2011,pri,amb,0.0
2001,pri,amb,0.0
2008,grd,amb,0.0
2009,grd,amb,0.0
2005,grd,amb,0.0
2006,grd,amb,0.0
2012,grd,amb,0.0
2014,grd,amb,0.0
2013,grd,amb,0.0
1999,grd,amb,0.0
2002,grd,amb,0.0
2017,grd,amb,0.0
2016,grd,amb,0.0
2015,grd,amb,0.0
1998,grd,amb,0.0
2004,grd,amb,0.0
2000,grd,amb,0.0
1997,grd,amb,0.0
2007,grd,amb,0.0
2010,grd,amb,0.0
2003,grd,amb,0.0
2011,grd,amb,0.0
2001,grd,amb,0.0
2008,pip,amb,0.0
2009,pip,amb,0.0
2005,pip,amb,0.0
2006,pip,amb,0.0
2012,pip,amb,0.0
2014,pip,amb,0.0
2013,pip,amb,0.0
1999,pip,amb,0.0
2002,pip,amb,0.0
2017,pip,amb,0.0
2016,pip,amb,0.0
2015,pip,amb,0.0
1998,pip,amb,0.0
2004,pip,amb,0.0
2000,pip,amb,0.0
1997,pip,amb,0.0
2007,pip,amb,0.0
2010,pip,amb,0.0
2003,pip,amb,0.0
2011,pip,amb,0.0
2001,pip,amb,0.0
2008,sle,amb,0.0
2009,sle,amb,0.0
2005,sle,amb,0.0
2006,sle,amb,0.0
2012,sle,amb,0.0
2014,sle,amb,0.0
2013,sle,amb,0.0
1999,sle,amb,0.0
2002,sle,amb,0.0
2017,sle,amb,0.0
2016,sle,amb,0.0
2015,sle,amb,0.0
1998,sle,amb,0.0
2004,sle,amb,0.0
2000,sle,amb,0.0
1997,sle,amb,0.0
2007,sle,amb,0.0
2010,sle,amb,0.0
2003,sle,amb,0.0
2011,sle,amb,0.0
2001,sle,amb,0.0
2008,osv,amb,0.0
2009,osv,amb,0.0
2005,osv,amb,0.0
2006,osv,amb,0.0
2012,osv,amb,0.0
2014,osv,amb,0.0
2013,osv,amb,0.0
1999,osv,amb,0.0
2002,osv,amb,0.0
2017,osv,amb,0.0
2016,osv,amb,0.0
2015,osv,amb,0.0
1998,osv,amb,0.0
2004,osv,amb,0.0
2000,osv,amb,0.0
1997,osv,amb,0.0
2007,osv,amb,0.0
2010,osv,amb,0.0
2003,osv,amb,0.0
2011,osv,amb,0.0
2001,osv,amb,0.0
2008,trn,amb,0.0
2009,trn,amb,0.0
2005,trn,amb,0.0
2006,trn,amb,0.0
2012,trn,amb,0.0
2014,trn,amb,0.0
2013,trn,amb,0.0
1999,trn,amb,0.0
2002,trn,amb,0.0
2017,trn,amb,0.0
2016,trn,amb,0.0
2015,trn,amb,0.0
1998,trn,amb,0.0
2004,trn,amb,0.0
2000,trn,amb,0.0
1997,trn,amb,0.0
2007,trn,amb,0.0
2010,trn,amb,0.0
2003,trn,amb,0.0
2011,trn,amb,0.0
2001,trn,amb,0.0
2008,smn,amb,0.0
2009,smn,amb,0.0
2005,smn,amb,0.0
2006,smn,amb,0.0
2012,smn,amb,0.0
2014,smn,amb,0.0
2013,smn,amb,0.0
1999,smn,amb,0.0
2002,smn,amb,0.0
2017,smn,amb,0.0
2016,smn,amb,0.0
2015,smn,amb,0.0
1998,smn,amb,0.0
2004,smn,amb,0.0
2000,smn,amb,0.0
1997,smn,amb,0.0
2007,smn,amb,0.0
2010,smn,amb,0.0
2003,smn,amb,0.0
2011,smn,amb,0.0
2001,smn,amb,0.0
2008,fmt,amb,0.0
2009,fmt,amb,0.0
2005,fmt,amb,0.0
2006,fmt,amb,0.0
2012,fmt,amb,0.0
2014,fmt,amb,0.0
2013,fmt,amb,0.0
1999,fmt,amb,0.0
2002,fmt,amb,0.0
2017,fmt,amb,0.0
2016,fmt,amb,0.0
2015,fmt,amb,0.0
1998,fmt,amb,0.0
2004,fmt,amb,0.0
2000,fmt,amb,0.0
1997,fmt,amb,0.0
2007,fmt,amb,0.0
2010,fmt,amb,0.0
2003,fmt,amb,0.0
2011,fmt,amb,0.0
2001,fmt,amb,0.0
2008,pet,amb,0.0
2009,pet,amb,0.0
2005,pet,amb,0.0
2006,pet,amb,0.0
2012,pet,amb,0.0
2014,pet,amb,0.0
2013,pet,amb,0.0
1999,pet,amb,0.0
2002,pet,amb,0.0
2017,pet,amb,0.0
2016,pet,amb,0.0
2015,pet,amb,0.0
1998,pet,amb,0.0
2004,pet,amb,0.0
2000,pet,amb,0.0
1997,pet,amb,0.0
2007,pet,amb,0.0
2010,pet,amb,0.0
2003,pet,amb,0.0
2011,pet,amb,0.0
2001,pet,amb,0.0
2008,mvt,amb,0.0
2009,mvt,amb,0.0
2005,mvt,amb,0.0
2006,mvt,amb,0.0
2012,mvt,amb,0.0
2014,mvt,amb,0.0
2013,mvt,amb,0.0
1999,mvt,amb,0.0
2002,mvt,amb,0.0
2017,mvt,amb,0.0
2016,mvt,amb,0.0
2015,mvt,amb,0.0
1998,mvt,amb,0.0
2004,mvt,amb,0.0
2000,mvt,amb,0.0
1997,mvt,amb,0.0
2007,mvt,amb,0.0
2010,mvt,amb,0.0
2003,mvt,amb,0.0
2011,mvt,amb,0.0
2001,mvt,amb,0.0
2008,cep,amb,0.0
2009,cep,amb,0.0
2005,cep,amb,0.0
2006,cep,amb,0.0
2012,cep,amb,0.0
2014,cep,amb,0.0
2013,cep,amb,0.0
1999,cep,amb,0.0
2002,cep,amb,0.0
2017,cep,amb,0.0
2016,cep,amb,0.0
2015,cep,amb,0.0
1998,cep,amb,0.0
2004,cep,amb,0.0
2000,cep,amb,0.0
1997,cep,amb,0.0
2007,cep,amb,0.0
2010,cep,amb,0.0
2003,cep,amb,0.0
2011,cep,amb,0.0
2001,cep,amb,0.0
2008,wst,amb,0.0
2009,wst,amb,0.0
2005,wst,amb,0.0
2006,wst,amb,0.0
2012,wst,amb,0.0
2014,wst,amb,0.0
2013,wst,amb,0.0
1999,wst,amb,0.0
2002,wst,amb,0.0
2017,wst,amb,0.0
2016,wst,amb,0.0
2015,wst,amb,0.0
1998,wst,amb,0.0
2004,wst,amb,0.0
2000,wst,amb,0.0
1997,wst,amb,0.0
2007,wst,amb,0.0
2010,wst,amb,0.0
2003,wst,amb,0.0
2011,wst,amb,0.0
2001,wst,amb,0.0
2008,mot,amb,0.0
2009,mot,amb,0.0
2005,mot,amb,0.0
2006,mot,amb,0.0
2012,mot,amb,0.0
2014,mot,amb,0.0
2013,mot,amb,0.0
1999,mot,amb,0.0
2002,mot,amb,0.0
2017,mot,amb,0.0
2016,mot,amb,0.0
2015,mot,amb,0.0
1998,mot,amb,0.0
2004,mot,amb,0.0
2000,mot,amb,0.0
1997,mot,amb,0.0
2007,mot,amb,0.0
2010,mot,amb,0.0
2003,mot,amb,0.0
2011,mot,amb,0.0
2001,mot,amb,0.0
2008,adm,amb,0.0
2009,adm,amb,0.0
2005,adm,amb,0.0
2006,adm,amb,0.0
2012,adm,amb,0.0
2014,adm,amb,0.0
2013,adm,amb,0.0
1999,adm,amb,0.0
2002,adm,amb,0.0
2017,adm,amb,0.0
2016,adm,amb,0.0
2015,adm,amb,0.0
1998,adm,amb,0.0
2004,adm,amb,0.0
2000,adm,amb,0.0
1997,adm,amb,0.0
2007,adm,amb,0.0
2010,adm,amb,0.0
2003,adm,amb,0.0
2011,adm,amb,0.0
2001,adm,amb,0.0
2008,soc,amb,0.0
2009,soc,amb,0.0
2005,soc,amb,0.0
2006,soc,amb,0.0
2012,soc,amb,0.0
2014,soc,amb,0.0
2013,soc,amb,0.0
1999,soc,amb,0.0
2002,soc,amb,0.0
2017,soc,amb,0.0
2016,soc,amb,0.0
2015,soc,amb,0.0
1998,soc,amb,0.0
2004,soc,amb,0.0
2000,soc,amb,0.0
1997,soc,amb,0.0
2007,soc,amb,0.0
2010,soc,amb,0.0
2003,soc,amb,0.0
2011,soc,amb,0.0
2001,soc,amb,0.0
2008,alt,amb,0.0
2009,alt,amb,0.0
2005,alt,amb,0.0
2006,alt,amb,0.0
2012,alt,amb,0.0
2014,alt,amb,0.0
2013,alt,amb,0.0
1999,alt,amb,0.0
2002,alt,amb,0.0
2017,alt,amb,0.0
2016,alt,amb,0.0
2015,alt,amb,0.0
1998,alt,amb,0.0
2004,alt,amb,0.0
2000,alt,amb,0.0
1997,alt,amb,0.0
2007,alt,amb,0.0
2010,alt,amb,0.0
2003,alt,amb,0.0
2011,alt,amb,0.0
2001,alt,amb,0.0
2008,pmt,amb,0.0
2009,pmt,amb,0.0
2005,pmt,amb,0.0
2006,pmt,amb,0.0
2012,pmt,amb,0.0
2014,pmt,amb,0.0
2013,pmt,amb,0.0
1999,pmt,amb,0.0
2002,pmt,amb,0.0
2017,pmt,amb,0.0
2016,pmt,amb,0.0
2015,pmt,amb,0.0
1998,pmt,amb,0.0
2004,pmt,amb,0.0
2000,pmt,amb,0.0
1997,pmt,amb,0.0
2007,pmt,amb,0.0
2010,pmt,amb,0.0
2003,pmt,amb,0.0
2011,pmt,amb,0.0
2001,pmt,amb,0.0
2008,trk,amb,0.0
2009,trk,amb,0.0
2005,trk,amb,0.0
2006,trk,amb,0.0
2012,trk,amb,0.0
2014,trk,amb,0.0
2013,trk,amb,0.0
1999,trk,amb,0.0
2002,trk,amb,0.0
2017,trk,amb,0.0
2016,trk,amb,0.0
2015,trk,amb,0.0
1998,trk,amb,0.0
2004,trk,amb,0.0
2000,trk,amb,0.0
1997,trk,amb,0.0
2007,trk,amb,0.0
2010,trk,amb,0.0
2003,trk,amb,0.0
2011,trk,amb,0.0
2001,trk,amb,0.0
2008,fdd,amb,0.0
2009,fdd,amb,0.0
2005,fdd,amb,0.0
2006,fdd,amb,0.0
2012,fdd,amb,0.0
2014,fdd,amb,0.0
2013,fdd,amb,0.0
1999,fdd,amb,0.0
2002,fdd,amb,0.0
2017,fdd,amb,0.0
2016,fdd,amb,0.0
2015,fdd,amb,0.0
1998,fdd,amb,0.0
2004,fdd,amb,0.0
2000,fdd,amb,0.0
1997,fdd,amb,0.0
2007,fdd,amb,0.0
2010,fdd,amb,0.0
2003,fdd,amb,0.0
2011,fdd,amb,0.0
2001,fdd,amb,0.0
2008,gmt,amb,0.0
2009,gmt,amb,0.0
2005,gmt,amb,0.0
2006,gmt,amb,0.0
2012,gmt,amb,0.0
2014,gmt,amb,0.0
2013,gmt,amb,0.0
1999,gmt,amb,0.0
2002,gmt,amb,0.0
2017,gmt,amb,0.0
2016,gmt,amb,0.0
2015,gmt,amb,0.0
1998,gmt,amb,0.0
2004,gmt,amb,0.0
2000,gmt,amb,0.0
1997,gmt,amb,0.0
2007,gmt,amb,0.0
2010,gmt,amb,0.0
2003,gmt,amb,0.0
2011,gmt,amb,0.0
2001,gmt,amb,0.0
2008,wtt,amb,0.0
2009,wtt,amb,0.0
2005,wtt,amb,0.0
2006,wtt,amb,0.0
2012,wtt,amb,0.0
2014,wtt,amb,0.0
2013,wtt,amb,0.0
1999,wtt,amb,0.0
2002,wtt,amb,0.0
2017,wtt,amb,0.0
2016,wtt,amb,0.0
2015,wtt,amb,0.0
1998,wtt,amb,0.0
2004,wtt,amb,0.0
2000,wtt,amb,0.0
1997,wtt,amb,0.0
2007,wtt,amb,0.0
2010,wtt,amb,0.0
2003,wtt,amb,0.0
2011,wtt,amb,0.0
2001,wtt,amb,0.0
2008,wpd,amb,0.0
2009,wpd,amb,0.0
2005,wpd,amb,0.0
2006,wpd,amb,0.0
2012,wpd,amb,0.0
2014,wpd,amb,0.0
2013,wpd,amb,0.0
1999,wpd,amb,0.0
2002,wpd,amb,0.0
2017,wpd,amb,0.0
2016,wpd,amb,0.0
2015,wpd,amb,0.0
1998,wpd,amb,0.0
2004,wpd,amb,0.0
2000,wpd,amb,0.0
1997,wpd,amb,0.0
2007,wpd,amb,0.0
2010,wpd,amb,0.0
2003,wpd,amb,0.0
2011,wpd,amb,0.0
2001,wpd,amb,0.0
2008,wht,amb,0.0
2009,wht,amb,0.0
2005,wht,amb,0.0
2006,wht,amb,0.0
2012,wht,amb,0.0
2014,wht,amb,0.0
2013,wht,amb,0.0
1999,wht,amb,0.0
2002,wht,amb,0.0
2017,wht,amb,0.0
2016,wht,amb,0.0
2015,wht,amb,0.0
1998,wht,amb,0.0
2004,wht,amb,0.0
2000,wht,amb,0.0
1997,wht,amb,0.0
2007,wht,amb,0.0
2010,wht,amb,0.0
2003,wht,amb,0.0
2011,wht,amb,0.0
2001,wht,amb,0.0
2008,oth,amb,0.0
2009,oth,amb,0.0
2005,oth,amb,0.0
2006,oth,amb,0.0
2012,oth,amb,0.0
2014,oth,amb,0.0
2013,oth,amb,0.0
1999,oth,amb,0.0
2002,oth,amb,0.0
2017,oth,amb,0.0
2016,oth,amb,0.0
2015,oth,amb,0.0
1998,oth,amb,0.0
2004,oth,amb,0.0
2000,oth,amb,0.0
1997,oth,amb,0.0
2007,oth,amb,0.0
2010,oth,amb,0.0
2003,oth,amb,0.0
2011,oth,amb,0.0
2001,oth,amb,0.0
2008,wrh,amb,0.0
2009,wrh,amb,0.0
2005,wrh,amb,0.0
2006,wrh,amb,0.0
2012,wrh,amb,0.0
2014,wrh,amb,0.0
2013,wrh,amb,0.0
1999,wrh,amb,0.0
2002,wrh,amb,0.0
2017,wrh,amb,0.0
2016,wrh,amb,0.0
2015,wrh,amb,0.0
1998,wrh,amb,0.0
2004,wrh,amb,0.0
2000,wrh,amb,0.0
1997,wrh,amb,0.0
2007,wrh,amb,0.0
2010,wrh,amb,0.0
2003,wrh,amb,0.0
2011,wrh,amb,0.0
2001,wrh,amb,0.0
2008,ott,amb,6.923
2009,ott,amb,7.09
2005,ott,amb,6.305
2006,ott,amb,6.458
2012,ott,amb,7.687
2014,ott,amb,8.301
2013,ott,amb,7.893
1999,ott,amb,4.463
2002,ott,amb,5.601
2017,ott,amb,9.587
2016,ott,amb,9.214
2015,ott,amb,8.733
1998,ott,amb,4.086
2004,ott,amb,6.165
2000,ott,amb,4.322
1997,ott,amb,3.509
2007,ott,amb,6.698
2010,ott,amb,7.2090000000000005
2003,ott,amb,5.7860000000000005
2011,ott,amb,7.414000000000001
2001,ott,amb,4.947
2008,che,amb,0.0
2009,che,amb,0.0
2005,che,amb,0.0
2006,che,amb,0.0
2012,che,amb,0.0
2014,che,amb,0.0
2013,che,amb,0.0
1999,che,amb,0.0
2002,che,amb,0.0
2017,che,amb,0.0
2016,che,amb,0.0
2015,che,amb,0.0
1998,che,amb,0.0
2004,che,amb,0.0
2000,che,amb,0.0
1997,che,amb,0.0
2007,che,amb,0.0
2010,che,amb,0.0
2003,che,amb,0.0
2011,che,amb,0.0
2001,che,amb,0.0
2008,air,amb,0.0
2009,air,amb,0.0
2005,air,amb,0.0
2006,air,amb,0.0
2012,air,amb,0.0
2014,air,amb,0.0
2013,air,amb,0.0
1999,air,amb,0.0
2002,air,amb,0.0
2017,air,amb,0.0
2016,air,amb,0.0
2015,air,amb,0.0
1998,air,amb,0.0
2004,air,amb,0.0
2000,air,amb,0.0
1997,air,amb,0.0
2007,air,amb,0.0
2010,air,amb,0.0
2003,air,amb,0.0
2011,air,amb,0.0
2001,air,amb,0.0
2008,mmf,amb,0.0
2009,mmf,amb,0.0
2005,mmf,amb,0.0
2006,mmf,amb,0.0
2012,mmf,amb,0.0
2014,mmf,amb,0.0
2013,mmf,amb,0.0
1999,mmf,amb,0.0
2002,mmf,amb,0.0
2017,mmf,amb,0.0
2016,mmf,amb,0.0
2015,mmf,amb,0.0
1998,mmf,amb,0.0
2004,mmf,amb,0.0
2000,mmf,amb,0.0
1997,mmf,amb,0.0
2007,mmf,amb,0.0
2010,mmf,amb,0.0
2003,mmf,amb,0.0
2011,mmf,amb,0.0
2001,mmf,amb,0.0
2008,otr,amb,0.0
2009,otr,amb,0.0
2005,otr,amb,0.0
2006,otr,amb,0.0
2012,otr,amb,0.0
2014,otr,amb,0.0
2013,otr,amb,0.0
1999,otr,amb,0.0
2002,otr,amb,0.0
2017,otr,amb,0.0
2016,otr,amb,0.0
2015,otr,amb,0.0
1998,otr,amb,0.0
2004,otr,amb,0.0
2000,otr,amb,0.0
1997,otr,amb,0.0
2007,otr,amb,0.0
2010,otr,amb,0.0
2003,otr,amb,0.0
2011,otr,amb,0.0
2001,otr,amb,0.0
2008,min,amb,0.0
2009,min,amb,0.0
2005,min,amb,0.0
2006,min,amb,0.0
2012,min,amb,0.0
2014,min,amb,0.0
2013,min,amb,0.0
1999,min,amb,0.0
2002,min,amb,0.0
2017,min,amb,0.0
2016,min,amb,0.0
2015,min,amb,0.0
1998,min,amb,0.0
2004,min,amb,0.0
2000,min,amb,0.0
1997,min,amb,0.0
2007,min,amb,0.0
2010,min,amb,0.0
2003,min,amb,0.0
2011,min,amb,0.0
2001,min,amb,0.0
2008,TotalBasic,amb,744.543
2009,TotalBasic,amb,772.45
2005,TotalBasic,amb,642.135
2006,TotalBasic,amb,670.913
2012,TotalBasic,amb,867.664
2014,TotalBasic,amb,907.787
2013,TotalBasic,amb,873.5690000000001
1999,TotalBasic,amb,425.358
2002,TotalBasic,amb,528.945
2017,TotalBasic,amb,1044.117
2016,TotalBasic,amb,1003.4300000000001
2015,TotalBasic,amb,956.23
1998,TotalBasic,amb,407.553
2004,TotalBasic,amb,606.61
2000,TotalBasic,amb,452.058
1997,TotalBasic,amb,387.741
2007,TotalBasic,amb,706.956
2010,TotalBasic,amb,802.16
2003,TotalBasic,amb,566.13
2011,TotalBasic,amb,832.66
2001,TotalBasic,amb,491.902
2008,ppd,rec,0.0
2009,ppd,rec,0.0
2005,ppd,rec,0.0
2006,ppd,rec,0.0
2012,ppd,rec,0.0
2014,ppd,rec,0.0
2013,ppd,rec,0.0
1999,ppd,rec,0.0
2002,ppd,rec,0.0
2017,ppd,rec,0.0
2016,ppd,rec,0.0
2015,ppd,rec,0.0
1998,ppd,rec,0.0
2004,ppd,rec,0.0
2000,ppd,rec,0.0
1997,ppd,rec,0.0
2007,ppd,rec,0.0
2010,ppd,rec,0.0
2003,ppd,rec,0.0
2011,ppd,rec,0.0
2001,ppd,rec,0.0
2008,res,rec,12.542
2009,res,rec,11.392
2005,res,rec,11.776
2006,res,rec,12.303
2012,res,rec,10.545
2014,res,rec,11.595
2013,res,rec,11.035
1999,res,rec,9.92
2002,res,rec,10.201
2017,res,rec,13.393
2016,res,rec,12.827
2015,res,rec,12.256
1998,res,rec,9.667
2004,res,rec,11.294
2000,res,rec,9.969
1997,res,rec,9.694
2007,res,rec,13.016
2010,res,rec,10.946
2003,res,rec,10.603
2011,res,rec,10.721
2001,res,rec,9.929
2008,com,rec,0.029
2009,com,rec,0.042
2005,com,rec,0.007
2006,com,rec,0.014
2012,com,rec,0.012
2014,com,rec,0.032
2013,com,rec,0.009000000000000001
1999,com,rec,0.017
2002,com,rec,0.011
2017,com,rec,0.044
2016,com,rec,0.029
2015,com,rec,0.041
1998,com,rec,0.012
2004,com,rec,0.01
2000,com,rec,0.024
1997,com,rec,0.017
2007,com,rec,0.014
2010,com,rec,0.027
2003,com,rec,0.009000000000000001
2011,com,rec,0.04
2001,com,rec,0.019
2008,amb,rec,0.0
2009,amb,rec,0.0
2005,amb,rec,0.0
2006,amb,rec,0.0
2012,amb,rec,0.0
2014,amb,rec,0.0
2013,amb,rec,0.0
1999,amb,rec,0.0
2002,amb,rec,0.0
2017,amb,rec,0.0
2016,amb,rec,0.0
2015,amb,rec,0.0
1998,amb,rec,0.0
2004,amb,rec,0.0
2000,amb,rec,0.0
1997,amb,rec,0.0
2007,amb,rec,0.0
2010,amb,rec,0.0
2003,amb,rec,0.0
2011,amb,rec,0.0
2001,amb,rec,0.0
2008,fbp,rec,0.0
2009,fbp,rec,0.0
2005,fbp,rec,0.0
2006,fbp,rec,0.0
2012,fbp,rec,0.0
2014,fbp,rec,0.0
2013,fbp,rec,0.0
1999,fbp,rec,0.0
2002,fbp,rec,0.0
2017,fbp,rec,0.0
2016,fbp,rec,0.0
2015,fbp,rec,0.0
1998,fbp,rec,0.0
2004,fbp,rec,0.0
2000,fbp,rec,0.0
1997,fbp,rec,0.0
2007,fbp,rec,0.0
2010,fbp,rec,0.0
2003,fbp,rec,0.0
2011,fbp,rec,0.0
2001,fbp,rec,0.0
2008,rec,rec,92.086
2009,rec,rec,88.87
2005,rec,rec,74.171
2006,rec,rec,83.871
2012,rec,rec,96.09400000000001
2014,rec,rec,103.59700000000001
2013,rec,rec,99.86200000000001
1999,rec,rec,55.025
2002,rec,rec,57.865
2017,rec,rec,122.44500000000001
2016,rec,rec,113.712
2015,rec,rec,108.575
1998,rec,rec,51.225
2004,rec,rec,70.38
2000,rec,rec,56.924
1997,rec,rec,50.620000000000005
2007,rec,rec,91.166
2010,rec,rec,89.857
2003,rec,rec,63.792
2011,rec,rec,93.279
2001,rec,rec,58.653
2008,con,rec,0.337
2009,con,rec,0.23500000000000001
2005,con,rec,0.28500000000000003
2006,con,rec,0.198
2012,con,rec,0.357
2014,con,rec,0.201
2013,con,rec,0.20600000000000002
1999,con,rec,0.276
2002,con,rec,0.22
2017,con,rec,0.422
2016,con,rec,0.448
2015,con,rec,0.437
1998,con,rec,0.249
2004,con,rec,0.20700000000000002
2000,con,rec,0.271
1997,con,rec,0.216
2007,con,rec,0.15
2010,con,rec,0.178
2003,con,rec,0.188
2011,con,rec,0.093
2001,con,rec,0.243
2008,agr,rec,0.0
2009,agr,rec,0.0
2005,agr,rec,0.0
2006,agr,rec,0.0
2012,agr,rec,0.0
2014,agr,rec,0.0
2013,agr,rec,0.0
1999,agr,rec,0.0
2002,agr,rec,0.0
2017,agr,rec,0.0
2016,agr,rec,0.0
2015,agr,rec,0.0
1998,agr,rec,0.0
2004,agr,rec,0.0
2000,agr,rec,0.0
1997,agr,rec,0.0
2007,agr,rec,0.0
2010,agr,rec,0.0
2003,agr,rec,0.0
2011,agr,rec,0.0
2001,agr,rec,0.0
2008,eec,rec,0.0
2009,eec,rec,0.0
2005,eec,rec,0.0
2006,eec,rec,0.0
2012,eec,rec,0.0
2014,eec,rec,0.0
2013,eec,rec,0.0
1999,eec,rec,0.0
2002,eec,rec,0.0
2017,eec,rec,0.0
2016,eec,rec,0.0
2015,eec,rec,0.0
1998,eec,rec,0.0
2004,eec,rec,0.0
2000,eec,rec,0.0
1997,eec,rec,0.0
2007,eec,rec,0.0
2010,eec,rec,0.0
2003,eec,rec,0.0
2011,eec,rec,0.0
2001,eec,rec,0.0
2008,use,rec,0.0
2009,use,rec,0.0
2005,use,rec,0.0
2006,use,rec,0.0
2012,use,rec,0.0
2014,use,rec,0.0
2013,use,rec,0.0
1999,use,rec,0.0
2002,use,rec,0.0
2017,use,rec,0.0
2016,use,rec,0.0
2015,use,rec,0.0
1998,use,rec,0.0
2004,use,rec,0.0
2000,use,rec,0.0
1997,use,rec,0.0
2007,use,rec,0.0
2010,use,rec,0.0
2003,use,rec,0.0
2011,use,rec,0.0
2001,use,rec,0.0
2008,fnd,rec,0.0
2009,fnd,rec,0.0
2005,fnd,rec,0.0
2006,fnd,rec,0.0
2012,fnd,rec,0.0
2014,fnd,rec,0.0
2013,fnd,rec,0.0
