yr,ir_use,jc_use,value
2009,edu,intelprop,0.0
2005,edu,intelprop,0.0
2006,edu,intelprop,0.0
2012,edu,intelprop,0.0
2014,edu,intelprop,0.0
2013,edu,intelprop,0.0
1999,edu,intelprop,0.0
2002,edu,intelprop,0.0
2017,edu,intelprop,0.0
2016,edu,intelprop,0.0
2015,edu,intelprop,0.0
1998,edu,intelprop,0.0
2004,edu,intelprop,0.0
2000,edu,intelprop,0.0
1997,edu,intelprop,0.0
2007,edu,intelprop,0.0
2010,edu,intelprop,0.0
2003,edu,intelprop,0.0
2011,edu,intelprop,0.0
2001,edu,intelprop,0.0
2008,ote,intelprop,0.0
2009,ote,intelprop,0.0
2005,ote,intelprop,0.0
2006,ote,intelprop,0.0
2012,ote,intelprop,0.0
2014,ote,intelprop,0.0
2013,ote,intelprop,0.0
1999,ote,intelprop,0.0
2002,ote,intelprop,0.0
2017,ote,intelprop,0.0
2016,ote,intelprop,0.0
2015,ote,intelprop,0.0
1998,ote,intelprop,0.0
2004,ote,intelprop,0.0
2000,ote,intelprop,0.0
1997,ote,intelprop,0.0
2007,ote,intelprop,0.0
2010,ote,intelprop,0.0
2003,ote,intelprop,0.0
2011,ote,intelprop,0.0
2001,ote,intelprop,0.0
2008,man,intelprop,0.0
2009,man,intelprop,0.0
2005,man,intelprop,0.0
2006,man,intelprop,0.0
2012,man,intelprop,0.0
2014,man,intelprop,0.0
2013,man,intelprop,0.0
1999,man,intelprop,0.0
2002,man,intelprop,0.0
2017,man,intelprop,0.0
2016,man,intelprop,0.0
2015,man,intelprop,0.0
1998,man,intelprop,0.0
2004,man,intelprop,0.0
2000,man,intelprop,0.0
1997,man,intelprop,0.0
2007,man,intelprop,0.0
2010,man,intelprop,0.0
2003,man,intelprop,0.0
2011,man,intelprop,0.0
2001,man,intelprop,0.0
2008,mch,intelprop,0.0
2009,mch,intelprop,0.0
2005,mch,intelprop,0.0
2006,mch,intelprop,0.0
2012,mch,intelprop,0.0
2014,mch,intelprop,0.0
2013,mch,intelprop,0.0
1999,mch,intelprop,0.0
2002,mch,intelprop,0.0
2017,mch,intelprop,0.0
2016,mch,intelprop,0.0
2015,mch,intelprop,0.0
1998,mch,intelprop,0.0
2004,mch,intelprop,0.0
2000,mch,intelprop,0.0
1997,mch,intelprop,0.0
2007,mch,intelprop,0.0
2010,mch,intelprop,0.0
2003,mch,intelprop,0.0
2011,mch,intelprop,0.0
2001,mch,intelprop,0.0
2008,dat,intelprop,13.114
2009,dat,intelprop,13.927
2005,dat,intelprop,11.14
2006,dat,intelprop,11.939
2012,dat,intelprop,14.169
2014,dat,intelprop,11.348
2013,dat,intelprop,13.263
1999,dat,intelprop,4.374
2002,dat,intelprop,6.923
2017,dat,intelprop,12.558
2016,dat,intelprop,11.137
2015,dat,intelprop,10.879
1998,dat,intelprop,3.404
2004,dat,intelprop,10.752
2000,dat,intelprop,5.269
1997,dat,intelprop,3.074
2007,dat,intelprop,12.576
2010,dat,intelprop,9.014
2003,dat,intelprop,6.458
2011,dat,intelprop,10.889
2001,dat,intelprop,5.289
2008,amd,intelprop,0.0
2009,amd,intelprop,0.0
2005,amd,intelprop,0.0
2006,amd,intelprop,0.0
2012,amd,intelprop,0.0
2014,amd,intelprop,0.0
2013,amd,intelprop,0.0
1999,amd,intelprop,0.0
2002,amd,intelprop,0.0
2017,amd,intelprop,0.0
2016,amd,intelprop,0.0
2015,amd,intelprop,0.0
1998,amd,intelprop,0.0
2004,amd,intelprop,0.0
2000,amd,intelprop,0.0
1997,amd,intelprop,0.0
2007,amd,intelprop,0.0
2010,amd,intelprop,0.0
2003,amd,intelprop,0.0
2011,amd,intelprop,0.0
2001,amd,intelprop,0.0
2008,oil,intelprop,0.0
2009,oil,intelprop,0.0
2005,oil,intelprop,0.0
2006,oil,intelprop,0.0
2012,oil,intelprop,0.0
2014,oil,intelprop,0.0
2013,oil,intelprop,0.0
1999,oil,intelprop,0.0
2002,oil,intelprop,0.0
2017,oil,intelprop,0.0
2016,oil,intelprop,0.0
2015,oil,intelprop,0.0
1998,oil,intelprop,0.0
2004,oil,intelprop,0.0
2000,oil,intelprop,0.0
1997,oil,intelprop,0.0
2007,oil,intelprop,0.0
2010,oil,intelprop,0.0
2003,oil,intelprop,0.0
2011,oil,intelprop,0.0
2001,oil,intelprop,0.0
2008,hos,intelprop,0.0
2009,hos,intelprop,0.0
2005,hos,intelprop,0.0
2006,hos,intelprop,0.0
2012,hos,intelprop,0.0
2014,hos,intelprop,0.0
2013,hos,intelprop,0.0
1999,hos,intelprop,0.0
2002,hos,intelprop,0.0
2017,hos,intelprop,0.0
2016,hos,intelprop,0.0
2015,hos,intelprop,0.0
1998,hos,intelprop,0.0
2004,hos,intelprop,0.0
2000,hos,intelprop,0.0
1997,hos,intelprop,0.0
2007,hos,intelprop,0.0
2010,hos,intelprop,0.0
2003,hos,intelprop,0.0
2011,hos,intelprop,0.0
2001,hos,intelprop,0.0
2008,rnt,intelprop,0.0
2009,rnt,intelprop,0.0
2005,rnt,intelprop,0.0
2006,rnt,intelprop,0.0
2012,rnt,intelprop,0.0
2014,rnt,intelprop,0.0
2013,rnt,intelprop,0.0
1999,rnt,intelprop,0.0
2002,rnt,intelprop,0.0
2017,rnt,intelprop,0.0
2016,rnt,intelprop,0.0
2015,rnt,intelprop,0.0
1998,rnt,intelprop,0.0
2004,rnt,intelprop,0.0
2000,rnt,intelprop,0.0
1997,rnt,intelprop,0.0
2007,rnt,intelprop,0.0
2010,rnt,intelprop,0.0
2003,rnt,intelprop,0.0
2011,rnt,intelprop,0.0
2001,rnt,intelprop,0.0
2008,pla,intelprop,0.0
2009,pla,intelprop,0.0
2005,pla,intelprop,0.0
2006,pla,intelprop,0.0
2012,pla,intelprop,0.0
2014,pla,intelprop,0.0
2013,pla,intelprop,0.0
1999,pla,intelprop,0.0
2002,pla,intelprop,0.0
2017,pla,intelprop,0.0
2016,pla,intelprop,0.0
2015,pla,intelprop,0.0
1998,pla,intelprop,0.0
2004,pla,intelprop,0.0
2000,pla,intelprop,0.0
1997,pla,intelprop,0.0
2007,pla,intelprop,0.0
2010,pla,intelprop,0.0
2003,pla,intelprop,0.0
2011,pla,intelprop,0.0
2001,pla,intelprop,0.0
2008,fof,intelprop,0.0
2009,fof,intelprop,0.0
2005,fof,intelprop,0.0
2006,fof,intelprop,0.0
2012,fof,intelprop,0.0
2014,fof,intelprop,0.0
2013,fof,intelprop,0.0
1999,fof,intelprop,0.0
2002,fof,intelprop,0.0
2017,fof,intelprop,0.0
2016,fof,intelprop,0.0
2015,fof,intelprop,0.0
1998,fof,intelprop,0.0
2004,fof,intelprop,0.0
2000,fof,intelprop,0.0
1997,fof,intelprop,0.0
2007,fof,intelprop,0.0
2010,fof,intelprop,0.0
2003,fof,intelprop,0.0
2011,fof,intelprop,0.0
2001,fof,intelprop,0.0
2008,fin,intelprop,0.0
2009,fin,intelprop,0.0
2005,fin,intelprop,0.0
2006,fin,intelprop,0.0
2012,fin,intelprop,0.0
2014,fin,intelprop,0.0
2013,fin,intelprop,0.0
1999,fin,intelprop,0.0
2002,fin,intelprop,0.0
2017,fin,intelprop,0.0
2016,fin,intelprop,0.0
2015,fin,intelprop,0.0
1998,fin,intelprop,0.0
2004,fin,intelprop,0.0
2000,fin,intelprop,0.0
1997,fin,intelprop,0.0
2007,fin,intelprop,0.0
2010,fin,intelprop,0.0
2003,fin,intelprop,0.0
2011,fin,intelprop,0.0
2001,fin,intelprop,0.0
2008,tsv,intelprop,285.495
2009,tsv,intelprop,275.702
2005,tsv,intelprop,225.994
2006,tsv,intelprop,246.922
2012,tsv,intelprop,314.582
2014,tsv,intelprop,360.753
2013,tsv,intelprop,339.16200000000003
1999,tsv,intelprop,178.66400000000002
2002,tsv,intelprop,197.27700000000002
2017,tsv,intelprop,423.221
2016,tsv,intelprop,406.363
2015,tsv,intelprop,380.038
1998,tsv,intelprop,161.728
2004,tsv,intelprop,208.738
2000,tsv,intelprop,200.29
1997,tsv,intelprop,149.388
2007,tsv,intelprop,269.26800000000003
2010,tsv,intelprop,283.47700000000003
2003,tsv,intelprop,202.25900000000001
2011,tsv,intelprop,304.44
2001,tsv,intelprop,204.02
2008,nrs,intelprop,0.0
2009,nrs,intelprop,0.0
2005,nrs,intelprop,0.0
2006,nrs,intelprop,0.0
2012,nrs,intelprop,0.0
2014,nrs,intelprop,0.0
2013,nrs,intelprop,0.0
1999,nrs,intelprop,0.0
2002,nrs,intelprop,0.0
2017,nrs,intelprop,0.0
2016,nrs,intelprop,0.0
2015,nrs,intelprop,0.0
1998,nrs,intelprop,0.0
2004,nrs,intelprop,0.0
2000,nrs,intelprop,0.0
1997,nrs,intelprop,0.0
2007,nrs,intelprop,0.0
2010,nrs,intelprop,0.0
2003,nrs,intelprop,0.0
2011,nrs,intelprop,0.0
2001,nrs,intelprop,0.0
2008,sec,intelprop,0.0
2009,sec,intelprop,0.0
2005,sec,intelprop,0.0
2006,sec,intelprop,0.0
2012,sec,intelprop,0.0
2014,sec,intelprop,0.0
2013,sec,intelprop,0.0
1999,sec,intelprop,0.0
2002,sec,intelprop,0.0
2017,sec,intelprop,0.0
2016,sec,intelprop,0.0
2015,sec,intelprop,0.0
1998,sec,intelprop,0.0
2004,sec,intelprop,0.0
2000,sec,intelprop,0.0
1997,sec,intelprop,0.0
2007,sec,intelprop,0.0
2010,sec,intelprop,0.0
2003,sec,intelprop,0.0
2011,sec,intelprop,0.0
2001,sec,intelprop,0.0
2008,art,intelprop,4.38
2009,art,intelprop,4.664
2005,art,intelprop,3.612
2006,art,intelprop,3.887
2012,art,intelprop,4.199
2014,art,intelprop,4.319
2013,art,intelprop,4.043
1999,art,intelprop,2.208
2002,art,intelprop,2.891
2017,art,intelprop,5.36
2016,art,intelprop,4.939
2015,art,intelprop,4.634
1998,art,intelprop,1.959
2004,art,intelprop,3.486
2000,art,intelprop,2.439
1997,art,intelprop,1.87
2007,art,intelprop,4.03
2010,art,intelprop,3.928
2003,art,intelprop,3.234
2011,art,intelprop,4.255
2001,art,intelprop,2.582
2008,mov,intelprop,31.900000000000002
2009,mov,intelprop,29.72
2005,mov,intelprop,36.207
2006,mov,intelprop,36.724000000000004
2012,mov,intelprop,31.961000000000002
2014,mov,intelprop,33.045
2013,mov,intelprop,31.842000000000002
1999,mov,intelprop,27.168
2002,mov,intelprop,30.297
2017,mov,intelprop,38.273
2016,mov,intelprop,36.604
2015,mov,intelprop,34.782000000000004
1998,mov,intelprop,26.096
2004,mov,intelprop,33.841
2000,mov,intelprop,30.526
1997,mov,intelprop,25.013
2007,mov,intelprop,35.538000000000004
2010,mov,intelprop,33.496
2003,mov,intelprop,33.385
2011,mov,intelprop,31.985
2001,mov,intelprop,29.313
2008,fpd,intelprop,0.0
2009,fpd,intelprop,0.0
2005,fpd,intelprop,0.0
2006,fpd,intelprop,0.0
2012,fpd,intelprop,0.0
2014,fpd,intelprop,0.0
2013,fpd,intelprop,0.0
1999,fpd,intelprop,0.0
2002,fpd,intelprop,0.0
2017,fpd,intelprop,0.0
2016,fpd,intelprop,0.0
2015,fpd,intelprop,0.0
1998,fpd,intelprop,0.0
2004,fpd,intelprop,0.0
2000,fpd,intelprop,0.0
1997,fpd,intelprop,0.0
2007,fpd,intelprop,0.0
2010,fpd,intelprop,0.0
2003,fpd,intelprop,0.0
2011,fpd,intelprop,0.0
2001,fpd,intelprop,0.0
2008,slg,intelprop,0.0
2009,slg,intelprop,0.0
2005,slg,intelprop,0.0
2006,slg,intelprop,0.0
2012,slg,intelprop,0.0
2014,slg,intelprop,0.0
2013,slg,intelprop,0.0
1999,slg,intelprop,0.0
2002,slg,intelprop,0.0
2017,slg,intelprop,0.0
2016,slg,intelprop,0.0
2015,slg,intelprop,0.0
1998,slg,intelprop,0.0
2004,slg,intelprop,0.0
2000,slg,intelprop,0.0
1997,slg,intelprop,0.0
2007,slg,intelprop,0.0
2010,slg,intelprop,0.0
2003,slg,intelprop,0.0
2011,slg,intelprop,0.0
2001,slg,intelprop,0.0
2008,pri,intelprop,0.0
2009,pri,intelprop,0.0
2005,pri,intelprop,0.0
2006,pri,intelprop,0.0
2012,pri,intelprop,0.0
2014,pri,intelprop,0.0
2013,pri,intelprop,0.0
1999,pri,intelprop,0.0
2002,pri,intelprop,0.0
2017,pri,intelprop,0.0
2016,pri,intelprop,0.0
2015,pri,intelprop,0.0
1998,pri,intelprop,0.0
2004,pri,intelprop,0.0
2000,pri,intelprop,0.0
1997,pri,intelprop,0.0
2007,pri,intelprop,0.0
2010,pri,intelprop,0.0
2003,pri,intelprop,0.0
2011,pri,intelprop,0.0
2001,pri,intelprop,0.0
2008,grd,intelprop,0.0
2009,grd,intelprop,0.0
2005,grd,intelprop,0.0
2006,grd,intelprop,0.0
2012,grd,intelprop,0.0
2014,grd,intelprop,0.0
2013,grd,intelprop,0.0
1999,grd,intelprop,0.0
2002,grd,intelprop,0.0
2017,grd,intelprop,0.0
2016,grd,intelprop,0.0
2015,grd,intelprop,0.0
1998,grd,intelprop,0.0
2004,grd,intelprop,0.0
2000,grd,intelprop,0.0
1997,grd,intelprop,0.0
2007,grd,intelprop,0.0
2010,grd,intelprop,0.0
2003,grd,intelprop,0.0
2011,grd,intelprop,0.0
2001,grd,intelprop,0.0
2008,pip,intelprop,0.0
2009,pip,intelprop,0.0
2005,pip,intelprop,0.0
2006,pip,intelprop,0.0
2012,pip,intelprop,0.0
2014,pip,intelprop,0.0
2013,pip,intelprop,0.0
1999,pip,intelprop,0.0
2002,pip,intelprop,0.0
2017,pip,intelprop,0.0
2016,pip,intelprop,0.0
2015,pip,intelprop,0.0
1998,pip,intelprop,0.0
2004,pip,intelprop,0.0
2000,pip,intelprop,0.0
1997,pip,intelprop,0.0
2007,pip,intelprop,0.0
2010,pip,intelprop,0.0
2003,pip,intelprop,0.0
2011,pip,intelprop,0.0
2001,pip,intelprop,0.0
2008,sle,intelprop,0.0
2009,sle,intelprop,0.0
2005,sle,intelprop,0.0
2006,sle,intelprop,0.0
2012,sle,intelprop,0.0
2014,sle,intelprop,0.0
2013,sle,intelprop,0.0
1999,sle,intelprop,0.0
2002,sle,intelprop,0.0
2017,sle,intelprop,0.0
2016,sle,intelprop,0.0
2015,sle,intelprop,0.0
1998,sle,intelprop,0.0
2004,sle,intelprop,0.0
2000,sle,intelprop,0.0
1997,sle,intelprop,0.0
2007,sle,intelprop,0.0
2010,sle,intelprop,0.0
2003,sle,intelprop,0.0
2011,sle,intelprop,0.0
2001,sle,intelprop,0.0
2008,osv,intelprop,0.0
2009,osv,intelprop,0.0
2005,osv,intelprop,0.0
2006,osv,intelprop,0.0
2012,osv,intelprop,0.0
2014,osv,intelprop,0.0
2013,osv,intelprop,0.0
1999,osv,intelprop,0.0
2002,osv,intelprop,0.0
2017,osv,intelprop,0.0
2016,osv,intelprop,0.0
2015,osv,intelprop,0.0
1998,osv,intelprop,0.0
2004,osv,intelprop,0.0
2000,osv,intelprop,0.0
1997,osv,intelprop,0.0
2007,osv,intelprop,0.0
2010,osv,intelprop,0.0
2003,osv,intelprop,0.0
2011,osv,intelprop,0.0
2001,osv,intelprop,0.0
2008,trn,intelprop,0.0
2009,trn,intelprop,0.0
2005,trn,intelprop,0.0
2006,trn,intelprop,0.0
2012,trn,intelprop,0.0
2014,trn,intelprop,0.0
2013,trn,intelprop,0.0
1999,trn,intelprop,0.0
2002,trn,intelprop,0.0
2017,trn,intelprop,0.0
2016,trn,intelprop,0.0
2015,trn,intelprop,0.0
1998,trn,intelprop,0.0
2004,trn,intelprop,0.0
2000,trn,intelprop,0.0
1997,trn,intelprop,0.0
2007,trn,intelprop,0.0
2010,trn,intelprop,0.0
2003,trn,intelprop,0.0
2011,trn,intelprop,0.0
2001,trn,intelprop,0.0
2008,smn,intelprop,0.0
2009,smn,intelprop,0.0
2005,smn,intelprop,0.0
2006,smn,intelprop,0.0
2012,smn,intelprop,0.0
2014,smn,intelprop,0.0
2013,smn,intelprop,0.0
1999,smn,intelprop,0.0
2002,smn,intelprop,0.0
2017,smn,intelprop,0.0
2016,smn,intelprop,0.0
2015,smn,intelprop,0.0
1998,smn,intelprop,0.0
2004,smn,intelprop,0.0
2000,smn,intelprop,0.0
1997,smn,intelprop,0.0
2007,smn,intelprop,0.0
2010,smn,intelprop,0.0
2003,smn,intelprop,0.0
2011,smn,intelprop,0.0
2001,smn,intelprop,0.0
2008,fmt,intelprop,0.0
2009,fmt,intelprop,0.0
2005,fmt,intelprop,0.0
2006,fmt,intelprop,0.0
2012,fmt,intelprop,0.0
2014,fmt,intelprop,0.0
2013,fmt,intelprop,0.0
1999,fmt,intelprop,0.0
2002,fmt,intelprop,0.0
2017,fmt,intelprop,0.0
2016,fmt,intelprop,0.0
2015,fmt,intelprop,0.0
1998,fmt,intelprop,0.0
2004,fmt,intelprop,0.0
2000,fmt,intelprop,0.0
1997,fmt,intelprop,0.0
2007,fmt,intelprop,0.0
2010,fmt,intelprop,0.0
2003,fmt,intelprop,0.0
2011,fmt,intelprop,0.0
2001,fmt,intelprop,0.0
2008,pet,intelprop,0.0
2009,pet,intelprop,0.0
2005,pet,intelprop,0.0
2006,pet,intelprop,0.0
2012,pet,intelprop,0.0
2014,pet,intelprop,0.0
2013,pet,intelprop,0.0
1999,pet,intelprop,0.0
2002,pet,intelprop,0.0
2017,pet,intelprop,0.0
2016,pet,intelprop,0.0
2015,pet,intelprop,0.0
1998,pet,intelprop,0.0
2004,pet,intelprop,0.0
2000,pet,intelprop,0.0
1997,pet,intelprop,0.0
2007,pet,intelprop,0.0
2010,pet,intelprop,0.0
2003,pet,intelprop,0.0
2011,pet,intelprop,0.0
2001,pet,intelprop,0.0
2008,cep,intelprop,0.0
2009,cep,intelprop,0.0
2005,cep,intelprop,0.0
2006,cep,intelprop,0.0
2012,cep,intelprop,0.0
2014,cep,intelprop,0.0
2013,cep,intelprop,0.0
1999,cep,intelprop,0.0
2002,cep,intelprop,0.0
2017,cep,intelprop,0.0
2016,cep,intelprop,0.0
2015,cep,intelprop,0.0
1998,cep,intelprop,0.0
2004,cep,intelprop,0.0
2000,cep,intelprop,0.0
1997,cep,intelprop,0.0
2007,cep,intelprop,0.0
2010,cep,intelprop,0.0
2003,cep,intelprop,0.0
2011,cep,intelprop,0.0
2001,cep,intelprop,0.0
2008,wst,intelprop,0.0
2009,wst,intelprop,0.0
2005,wst,intelprop,0.0
2006,wst,intelprop,0.0
2012,wst,intelprop,0.0
2014,wst,intelprop,0.0
2013,wst,intelprop,0.0
1999,wst,intelprop,0.0
2002,wst,intelprop,0.0
2017,wst,intelprop,0.0
2016,wst,intelprop,0.0
2015,wst,intelprop,0.0
1998,wst,intelprop,0.0
2004,wst,intelprop,0.0
2000,wst,intelprop,0.0
1997,wst,intelprop,0.0
2007,wst,intelprop,0.0
2010,wst,intelprop,0.0
2003,wst,intelprop,0.0
2011,wst,intelprop,0.0
2001,wst,intelprop,0.0
2008,mot,intelprop,0.0
2009,mot,intelprop,0.0
2005,mot,intelprop,0.0
2006,mot,intelprop,0.0
2012,mot,intelprop,0.0
2014,mot,intelprop,0.0
2013,mot,intelprop,0.0
1999,mot,intelprop,0.0
2002,mot,intelprop,0.0
2017,mot,intelprop,0.0
2016,mot,intelprop,0.0
2015,mot,intelprop,0.0
1998,mot,intelprop,0.0
2004,mot,intelprop,0.0
2000,mot,intelprop,0.0
1997,mot,intelprop,0.0
2007,mot,intelprop,0.0
2010,mot,intelprop,0.0
2003,mot,intelprop,0.0
2011,mot,intelprop,0.0
2001,mot,intelprop,0.0
2008,adm,intelprop,0.0
2009,adm,intelprop,0.0
2005,adm,intelprop,0.0
2006,adm,intelprop,0.0
2012,adm,intelprop,0.0
2014,adm,intelprop,0.0
2013,adm,intelprop,0.0
1999,adm,intelprop,0.0
2002,adm,intelprop,0.0
2017,adm,intelprop,0.0
2016,adm,intelprop,0.0
2015,adm,intelprop,0.0
1998,adm,intelprop,0.0
2004,adm,intelprop,0.0
2000,adm,intelprop,0.0
1997,adm,intelprop,0.0
2007,adm,intelprop,0.0
2010,adm,intelprop,0.0
2003,adm,intelprop,0.0
2011,adm,intelprop,0.0
2001,adm,intelprop,0.0
2008,soc,intelprop,0.0
2009,soc,intelprop,0.0
2005,soc,intelprop,0.0
2006,soc,intelprop,0.0
2012,soc,intelprop,0.0
2014,soc,intelprop,0.0
2013,soc,intelprop,0.0
1999,soc,intelprop,0.0
2002,soc,intelprop,0.0
2017,soc,intelprop,0.0
2016,soc,intelprop,0.0
2015,soc,intelprop,0.0
1998,soc,intelprop,0.0
2004,soc,intelprop,0.0
2000,soc,intelprop,0.0
1997,soc,intelprop,0.0
2007,soc,intelprop,0.0
2010,soc,intelprop,0.0
2003,soc,intelprop,0.0
2011,soc,intelprop,0.0
2001,soc,intelprop,0.0
2008,alt,intelprop,0.0
2009,alt,intelprop,0.0
2005,alt,intelprop,0.0
2006,alt,intelprop,0.0
2012,alt,intelprop,0.0
2014,alt,intelprop,0.0
2013,alt,intelprop,0.0
1999,alt,intelprop,0.0
2002,alt,intelprop,0.0
2017,alt,intelprop,0.0
2016,alt,intelprop,0.0
2015,alt,intelprop,0.0
1998,alt,intelprop,0.0
2004,alt,intelprop,0.0
2000,alt,intelprop,0.0
1997,alt,intelprop,0.0
2007,alt,intelprop,0.0
2010,alt,intelprop,0.0
2003,alt,intelprop,0.0
2011,alt,intelprop,0.0
2001,alt,intelprop,0.0
2008,pmt,intelprop,0.0
2009,pmt,intelprop,0.0
2005,pmt,intelprop,0.0
2006,pmt,intelprop,0.0
2012,pmt,intelprop,0.0
2014,pmt,intelprop,0.0
2013,pmt,intelprop,0.0
1999,pmt,intelprop,0.0
2002,pmt,intelprop,0.0
2017,pmt,intelprop,0.0
2016,pmt,intelprop,0.0
2015,pmt,intelprop,0.0
1998,pmt,intelprop,0.0
2004,pmt,intelprop,0.0
2000,pmt,intelprop,0.0
1997,pmt,intelprop,0.0
2007,pmt,intelprop,0.0
2010,pmt,intelprop,0.0
2003,pmt,intelprop,0.0
2011,pmt,intelprop,0.0
2001,pmt,intelprop,0.0
2008,trk,intelprop,0.0
2009,trk,intelprop,0.0
2005,trk,intelprop,0.0
2006,trk,intelprop,0.0
2012,trk,intelprop,0.0
2014,trk,intelprop,0.0
2013,trk,intelprop,0.0
1999,trk,intelprop,0.0
2002,trk,intelprop,0.0
2017,trk,intelprop,0.0
2016,trk,intelprop,0.0
2015,trk,intelprop,0.0
1998,trk,intelprop,0.0
2004,trk,intelprop,0.0
2000,trk,intelprop,0.0
1997,trk,intelprop,0.0
2007,trk,intelprop,0.0
2010,trk,intelprop,0.0
2003,trk,intelprop,0.0
2011,trk,intelprop,0.0
2001,trk,intelprop,0.0
2008,fdd,intelprop,0.0
2009,fdd,intelprop,0.0
2005,fdd,intelprop,0.0
2006,fdd,intelprop,0.0
2012,fdd,intelprop,0.0
2014,fdd,intelprop,0.0
2013,fdd,intelprop,0.0
1999,fdd,intelprop,0.0
2002,fdd,intelprop,0.0
2017,fdd,intelprop,0.0
2016,fdd,intelprop,0.0
2015,fdd,intelprop,0.0
1998,fdd,intelprop,0.0
2004,fdd,intelprop,0.0
2000,fdd,intelprop,0.0
1997,fdd,intelprop,0.0
2007,fdd,intelprop,0.0
2010,fdd,intelprop,0.0
2003,fdd,intelprop,0.0
2011,fdd,intelprop,0.0
2001,fdd,intelprop,0.0
2008,wtt,intelprop,0.0
2009,wtt,intelprop,0.0
2005,wtt,intelprop,0.0
2006,wtt,intelprop,0.0
2012,wtt,intelprop,0.0
2014,wtt,intelprop,0.0
2013,wtt,intelprop,0.0
1999,wtt,intelprop,0.0
2002,wtt,intelprop,0.0
2017,wtt,intelprop,0.0
2016,wtt,intelprop,0.0
2015,wtt,intelprop,0.0
1998,wtt,intelprop,0.0
2004,wtt,intelprop,0.0
2000,wtt,intelprop,0.0
1997,wtt,intelprop,0.0
2007,wtt,intelprop,0.0
2010,wtt,intelprop,0.0
2003,wtt,intelprop,0.0
2011,wtt,intelprop,0.0
2001,wtt,intelprop,0.0
2008,wpd,intelprop,0.0
2009,wpd,intelprop,0.0
2005,wpd,intelprop,0.0
2006,wpd,intelprop,0.0
2012,wpd,intelprop,0.0
2014,wpd,intelprop,0.0
2013,wpd,intelprop,0.0
1999,wpd,intelprop,0.0
2002,wpd,intelprop,0.0
2017,wpd,intelprop,0.0
2016,wpd,intelprop,0.0
2015,wpd,intelprop,0.0
1998,wpd,intelprop,0.0
2004,wpd,intelprop,0.0
2000,wpd,intelprop,0.0
1997,wpd,intelprop,0.0
2007,wpd,intelprop,0.0
2010,wpd,intelprop,0.0
2003,wpd,intelprop,0.0
2011,wpd,intelprop,0.0
2001,wpd,intelprop,0.0
2008,wht,intelprop,0.0
2009,wht,intelprop,0.0
2005,wht,intelprop,0.0
2006,wht,intelprop,0.0
2012,wht,intelprop,0.0
2014,wht,intelprop,0.0
2013,wht,intelprop,0.0
1999,wht,intelprop,0.0
2002,wht,intelprop,0.0
2017,wht,intelprop,0.0
2016,wht,intelprop,0.0
2015,wht,intelprop,0.0
1998,wht,intelprop,0.0
2004,wht,intelprop,0.0
2000,wht,intelprop,0.0
1997,wht,intelprop,0.0
2007,wht,intelprop,0.0
2010,wht,intelprop,0.0
2003,wht,intelprop,0.0
2011,wht,intelprop,0.0
2001,wht,intelprop,0.0
2008,oth,intelprop,6.104
2009,oth,intelprop,6.203
2005,oth,intelprop,3.036
2006,oth,intelprop,2.973
2012,oth,intelprop,6.571
2014,oth,intelprop,6.714
2013,oth,intelprop,6.474
1999,oth,intelprop,1.579
2002,oth,intelprop,2.314
2017,oth,intelprop,9.969
2016,oth,intelprop,7.596
2015,oth,intelprop,6.795
1998,oth,intelprop,1.334
2004,oth,intelprop,2.813
2000,oth,intelprop,1.972
1997,oth,intelprop,1.088
2007,oth,intelprop,4.799
2010,oth,intelprop,5.228
2003,oth,intelprop,2.286
2011,oth,intelprop,5.697
2001,oth,intelprop,1.978
2008,wrh,intelprop,0.0
2009,wrh,intelprop,0.0
2005,wrh,intelprop,0.0
2006,wrh,intelprop,0.0
2012,wrh,intelprop,0.0
2014,wrh,intelprop,0.0
2013,wrh,intelprop,0.0
1999,wrh,intelprop,0.0
2002,wrh,intelprop,0.0
2017,wrh,intelprop,0.0
2016,wrh,intelprop,0.0
2015,wrh,intelprop,0.0
1998,wrh,intelprop,0.0
2004,wrh,intelprop,0.0
2000,wrh,intelprop,0.0
1997,wrh,intelprop,0.0
2007,wrh,intelprop,0.0
2010,wrh,intelprop,0.0
2003,wrh,intelprop,0.0
2011,wrh,intelprop,0.0
2001,wrh,intelprop,0.0
2008,ott,intelprop,0.0
2009,ott,intelprop,0.0
2005,ott,intelprop,0.0
2006,ott,intelprop,0.0
2012,ott,intelprop,0.0
2014,ott,intelprop,0.0
2013,ott,intelprop,0.0
1999,ott,intelprop,0.0
2002,ott,intelprop,0.0
2017,ott,intelprop,0.0
2016,ott,intelprop,0.0
2015,ott,intelprop,0.0
1998,ott,intelprop,0.0
2004,ott,intelprop,0.0
2000,ott,intelprop,0.0
1997,ott,intelprop,0.0
2007,ott,intelprop,0.0
2010,ott,intelprop,0.0
2003,ott,intelprop,0.0
2011,ott,intelprop,0.0
2001,ott,intelprop,0.0
2008,che,intelprop,0.0
2009,che,intelprop,0.0
2005,che,intelprop,0.0
2006,che,intelprop,0.0
2012,che,intelprop,0.0
2014,che,intelprop,0.0
2013,che,intelprop,0.0
1999,che,intelprop,0.0
2002,che,intelprop,0.0
2017,che,intelprop,0.0
2016,che,intelprop,0.0
2015,che,intelprop,0.0
1998,che,intelprop,0.0
2004,che,intelprop,0.0
2000,che,intelprop,0.0
1997,che,intelprop,0.0
